date,ticker,open,high,low,close,volume
2022-04-01,JPM,222.32,225.7,220.97,223.26,33977651
2022-04-04,JPM,226.38,227.1,224.83,226.17,10763129
2022-04-05,JPM,230.8,232.61,228.04,231.3,23433982
2022-04-06,JPM,233.6,235.01,231.32,233.46,3806439
2022-04-07,JPM,234.48,235.49,231.36,233.95,3068606
2022-04-08,JPM,234.99,240.3,232.8,236.35,33119237
2022-04-11,JPM,239.31,244.24,237.21,238.34,35086958
2022-04-12,JPM,236.22,237.02,233.31,235.0,6933153
2022-04-13,JPM,227.61,228.67,222.96,227.86,44912655
2022-04-14,JPM,224.26,224.26,221.33,223.68,11008445
2022-04-15,JPM,217.77,220.32,216.53,217.64,33272161
2022-04-18,JPM,210.89,213.46,207.61,211.03,25487661
2022-04-19,JPM,211.5,213.46,209.93,212.2,40653265
2022-04-20,JPM,212.45,213.88,204.87,210.72,24796673
2022-04-21,JPM,207.95,209.76,206.95,208.31,27609755
2022-04-22,JPM,210.99,213.27,209.21,210.31,28793770
2022-04-25,JPM,214.44,217.18,213.4,213.63,14991683
2022-04-26,JPM,206.96,208.14,203.58,206.19,6580927
2022-04-27,JPM,210.22,213.72,207.31,209.18,45611973
2022-04-28,JPM,206.27,207.96,204.99,205.73,40151754
2022-04-29,JPM,203.74,204.16,200.5,203.25,29427154
2022-05-02,JPM,203.85,205.76,201.94,203.15,3654376
2022-05-03,JPM,203.02,204.39,202.44,203.76,30227119
2022-05-04,JPM,204.08,205.41,198.0,202.99,49347160
2022-05-05,JPM,206.14,209.1,203.56,204.8,37002894
2022-05-06,JPM,208.42,209.48,204.41,206.11,7843899
2022-05-09,JPM,210.48,211.38,208.48,210.15,49265252
2022-05-10,JPM,212.51,214.56,209.48,213.36,44154508
2022-05-11,JPM,223.17,223.6,222.28,223.43,17870071
2022-05-12,JPM,223.06,223.61,222.41,223.28,29693973
2022-05-13,JPM,220.25,221.16,216.21,220.6,15514211
2022-05-16,JPM,223.13,223.51,222.21,222.97,1061563
2022-05-17,JPM,220.23,224.76,220.12,220.26,12639979
2022-05-18,JPM,214.0,215.25,212.31,213.44,17312753
2022-05-19,JPM,211.84,213.48,210.61,211.2,25328519
2022-05-20,JPM,207.89,208.01,205.28,207.96,34812484
2022-05-23,JPM,195.54,196.83,195.39,196.74,12980068
2022-05-24,JPM,199.21,202.68,196.68,200.6,39623301
2022-05-25,JPM,200.9,204.35,199.79,203.51,36650206
2022-05-26,JPM,210.01,211.5,208.59,210.42,28235950
2022-05-27,JPM,213.42,216.51,210.59,211.84,36289297
2022-05-30,JPM,211.97,212.36,211.66,212.31,9392181
2022-05-31,JPM,211.49,211.67,209.68,210.88,5913361
2022-06-01,JPM,209.51,212.26,209.05,210.58,35557393
2022-06-02,JPM,210.64,212.46,205.92,209.45,35079478
2022-06-03,JPM,203.24,204.93,198.51,202.76,1693443
2022-06-06,JPM,204.05,205.47,201.91,202.99,28275540
2022-06-07,JPM,196.83,201.22,193.6,198.41,20294742
2022-06-08,JPM,199.81,200.55,194.75,197.79,3974007
2022-06-09,JPM,194.11,195.89,192.44,194.42,35330166
2022-06-10,JPM,195.95,196.69,194.22,195.18,45611106
2022-06-13,JPM,191.8,192.77,189.84,192.48,40172639
2022-06-14,JPM,195.8,196.95,192.84,194.7,4118098
2022-06-15,JPM,195.81,197.26,195.34,196.95,17290430
2022-06-16,JPM,192.46,193.8,190.0,192.99,3563846
2022-06-17,JPM,199.74,200.8,199.67,199.83,23623339
2022-06-20,JPM,199.54,201.31,197.66,199.85,15410933
2022-06-21,JPM,199.62,200.11,195.38,198.16,5040963
2022-06-22,JPM,191.0,192.94,188.75,192.03,39092639
2022-06-23,JPM,196.78,199.64,195.32,197.75,27170286
2022-06-24,JPM,201.14,206.25,201.03,201.35,49305602
2022-06-27,JPM,207.6,208.59,207.3,207.48,41889131
2022-06-28,JPM,207.86,213.56,206.91,207.19,49848385
2022-06-29,JPM,210.75,210.85,208.44,209.32,8335867
2022-06-30,JPM,209.82,211.45,209.69,210.2,40109334
2022-07-01,JPM,212.5,213.33,210.0,212.28,42304151
2022-07-04,JPM,212.39,214.34,209.81,210.7,5590002
2022-07-05,JPM,215.41,220.98,211.96,215.68,16633083
2022-07-06,JPM,218.0,221.26,214.43,216.31,42549704
2022-07-07,JPM,214.61,218.03,213.92,215.88,28779546
2022-07-08,JPM,217.16,220.67,214.82,216.69,30710651
2022-07-11,JPM,216.51,216.77,212.08,215.57,19433201
2022-07-12,JPM,211.67,213.86,210.6,211.74,20615734
2022-07-13,JPM,205.47,208.56,203.26,206.21,46417748
2022-07-14,JPM,207.03,209.15,206.29,208.42,29651420
2022-07-15,JPM,208.18,209.44,207.47,209.36,26567016
2022-07-18,JPM,209.59,213.84,207.22,209.79,26958923
2022-07-19,JPM,212.62,213.54,210.23,210.74,46234586
2022-07-20,JPM,212.68,215.63,211.37,212.6,40560955
2022-07-21,JPM,217.8,220.91,215.39,218.75,15906928
2022-07-22,JPM,221.56,224.12,218.01,221.92,49136888
2022-07-25,JPM,223.32,224.53,222.55,222.72,5640515
2022-07-26,JPM,220.82,224.32,220.11,220.21,34932272
2022-07-27,JPM,223.75,225.97,219.97,223.13,40971391
2022-07-28,JPM,222.69,226.13,220.41,223.32,25006441
2022-07-29,JPM,227.16,230.1,223.86,226.5,37072879
2022-08-01,JPM,229.5,233.68,225.15,227.25,2589232
2022-08-02,JPM,227.09,229.45,225.53,227.96,38845834
2022-08-03,JPM,230.89,231.87,229.1,230.56,13362664
2022-08-04,JPM,232.94,234.32,230.27,231.2,44757800
2022-08-05,JPM,234.88,234.95,229.55,232.64,24817853
2022-08-08,JPM,232.1,236.97,230.17,231.89,47317476
2022-08-09,JPM,233.46,235.94,231.63,232.37,37475024
2022-08-10,JPM,226.7,231.28,224.23,228.58,16854348
2022-08-11,JPM,230.93,233.62,230.48,231.06,1311434
2022-08-12,JPM,232.06,234.74,230.03,231.35,3738493
2022-08-15,JPM,236.74,238.99,235.53,238.29,18153011
2022-08-16,JPM,240.44,241.39,236.95,239.66,1105783
2022-08-17,JPM,239.69,243.77,235.1,240.2,20640099
2022-08-18,JPM,240.89,242.33,239.61,241.53,33190510
2022-08-19,JPM,244.28,248.52,242.06,244.31,29047136
2022-08-22,JPM,229.98,232.61,229.07,231.82,25482110
2022-08-23,JPM,239.06,240.18,237.52,240.08,24448492
2022-08-24,JPM,238.89,240.66,235.32,240.35,18478337
2022-08-25,JPM,231.78,236.81,230.14,233.37,31871145
2022-08-26,JPM,227.58,230.27,226.2,228.49,31659722
2022-08-29,JPM,227.34,227.72,224.39,225.95,13542836
2022-08-30,JPM,224.6,225.94,218.9,223.23,41056754
2022-08-31,JPM,226.08,227.41,220.36,226.52,9983845
2022-09-01,JPM,219.49,220.5,217.98,219.09,18632905
2022-09-02,JPM,219.07,220.12,218.35,220.0,37672342
2022-09-05,JPM,218.96,219.76,216.71,217.61,46270304
2022-09-06,JPM,216.19,218.65,212.31,215.15,49971534
2022-09-07,JPM,220.95,222.36,220.3,221.12,39026952
2022-09-08,JPM,217.5,218.52,211.56,217.34,35189820
2022-09-09,JPM,217.07,219.77,216.89,216.99,37909522
2022-09-12,JPM,223.61,223.65,220.82,222.61,42188452
2022-09-13,JPM,226.4,227.91,223.86,225.93,22622675
2022-09-14,JPM,218.69,222.03,216.41,218.52,32623685
2022-09-15,JPM,218.45,221.46,215.04,215.47,20546280
2022-09-16,JPM,217.91,219.81,215.86,217.61,18673591
2022-09-19,JPM,213.42,214.64,212.7,213.63,28762962
2022-09-20,JPM,212.38,213.47,208.06,211.06,34507100
2022-09-21,JPM,206.05,207.37,205.67,206.72,24080843
2022-09-22,JPM,209.47,210.51,208.48,208.6,47086538
2022-09-23,JPM,208.81,210.57,207.92,209.65,7270141
2022-09-26,JPM,205.05,206.98,202.89,206.05,16607460
2022-09-27,JPM,201.21,203.99,199.4,202.33,40235480
2022-09-28,JPM,202.37,203.59,197.76,203.19,17265115
2022-09-29,JPM,203.82,206.71,201.22,204.5,36162044
2022-09-30,JPM,204.39,204.53,202.08,203.96,1547052
2022-10-03,JPM,202.67,205.18,199.59,201.82,39669810
2022-10-04,JPM,207.61,209.28,207.32,208.66,43920964
2022-10-05,JPM,210.61,210.63,207.55,210.39,25611813
2022-10-06,JPM,213.72,215.56,211.79,212.0,31701412
2022-10-07,JPM,212.29,217.04,211.78,213.15,18197018
2022-10-10,JPM,210.9,211.99,206.73,211.49,27500056
2022-10-11,JPM,214.99,217.26,213.83,215.51,37379164
2022-10-12,JPM,222.64,225.38,221.68,224.08,9493430
2022-10-13,JPM,224.54,227.03,222.09,226.5,11589570
2022-10-14,JPM,229.09,229.89,224.45,227.89,34089663
2022-10-17,JPM,234.37,235.29,233.07,233.28,37726596
2022-10-18,JPM,240.47,242.03,239.3,239.81,24193658
2022-10-19,JPM,237.32,237.97,236.18,237.27,48942632
2022-10-20,JPM,233.41,239.29,232.93,234.32,22592565
2022-10-21,JPM,234.61,239.96,231.91,237.1,36373702
2022-10-24,JPM,233.81,237.48,232.9,233.44,10839668
2022-10-25,JPM,227.6,229.43,226.11,228.26,18834827
2022-10-26,JPM,230.32,232.7,227.88,228.05,32211249
2022-10-27,JPM,225.99,226.37,222.05,226.3,7863203
2022-10-28,JPM,227.66,227.66,224.76,227.48,34052227
2022-10-31,JPM,216.63,219.37,212.78,218.15,8830587
2022-11-01,JPM,221.93,222.4,218.13,220.0,16617980
2022-11-02,JPM,224.66,227.92,223.53,226.11,49899517
2022-11-03,JPM,226.31,232.83,224.43,227.3,27154478
2022-11-04,JPM,227.94,229.23,226.31,227.5,3795378
2022-11-07,JPM,228.19,229.93,219.8,225.5,43769793
2022-11-08,JPM,225.11,226.72,221.37,225.97,38571667
2022-11-09,JPM,225.82,228.25,223.36,226.77,21431425
2022-11-10,JPM,229.97,235.76,226.69,231.69,42000349
2022-11-11,JPM,235.17,237.51,232.97,236.79,25146581
2022-11-14,JPM,236.96,238.27,231.72,237.07,11991885
2022-11-15,JPM,233.46,234.18,230.93,232.83,20590024
2022-11-16,JPM,230.75,235.21,228.28,232.49,35390042
2022-11-17,JPM,227.28,229.11,224.75,225.69,1584815
2022-11-18,JPM,224.8,224.94,218.91,222.97,5109171
2022-11-21,JPM,220.59,222.13,220.03,221.87,28864444
2022-11-22,JPM,213.14,213.18,208.75,212.87,29336044
2022-11-23,JPM,213.66,214.41,213.61,214.39,39707448
2022-11-24,JPM,218.68,221.23,216.95,218.06,18189514
2022-11-25,JPM,214.09,215.95,213.56,215.31,18834231
2022-11-28,JPM,214.18,215.6,213.12,215.45,47942270
2022-11-29,JPM,211.14,213.63,209.74,211.53,16369295
2022-11-30,JPM,216.47,217.37,212.79,217.03,4095250
2022-12-01,JPM,214.42,217.84,214.11,215.02,18370997
2022-12-02,JPM,207.72,210.54,204.26,208.66,45070760
2022-12-05,JPM,208.78,209.46,206.81,209.04,32894766
2022-12-06,JPM,202.69,203.42,200.8,201.74,3814811
2022-12-07,JPM,204.22,205.64,200.71,202.63,40428934
2022-12-08,JPM,199.42,201.13,199.32,199.79,21305308
2022-12-09,JPM,189.24,192.01,187.97,188.38,21701636
2022-12-12,JPM,194.82,195.26,192.7,194.84,33447463
2022-12-13,JPM,196.32,199.06,192.75,198.46,17334195
2022-12-14,JPM,199.58,204.04,195.89,199.81,44764993
2022-12-15,JPM,199.37,201.31,198.15,198.93,25050401
2022-12-16,JPM,199.75,204.05,195.37,201.07,6193420
2022-12-19,JPM,197.8,199.97,195.72,198.31,39911093
2022-12-20,JPM,195.9,198.51,193.64,195.52,7881997
2022-12-21,JPM,199.14,201.09,198.6,200.38,37296110
2022-12-22,JPM,200.51,206.81,197.8,201.8,32839849
2022-12-23,JPM,200.76,204.68,198.73,200.05,16617968
2022-12-26,JPM,200.1,202.01,198.17,200.38,15567967
2022-12-27,JPM,203.33,205.33,201.57,202.89,31312114
2022-12-28,JPM,207.4,211.85,205.56,207.31,9747298
2022-12-29,JPM,199.81,201.37,197.64,200.86,40017217
2022-12-30,JPM,203.02,204.46,199.42,202.81,35038352
2023-01-02,JPM,211.96,212.16,209.17,210.2,26017960
2023-01-03,JPM,208.24,209.31,208.19,208.39,4538352
2023-01-04,JPM,206.95,210.85,203.78,206.42,18101404
2023-01-05,JPM,211.66,214.69,211.44,213.01,3016883
2023-01-06,JPM,212.31,212.78,210.03,210.87,42983281
2023-01-09,JPM,216.23,218.83,215.28,218.08,8683014
2023-01-10,JPM,224.07,225.57,223.09,224.08,21086160
2023-01-11,JPM,233.57,235.0,231.73,233.51,4646954
2023-01-12,JPM,229.74,231.41,229.29,229.83,3372325
2023-01-13,JPM,231.46,234.03,228.82,231.65,38229154
2023-01-16,JPM,235.75,236.85,231.66,236.17,47776907
2023-01-17,JPM,232.76,233.97,230.8,233.47,40074768
2023-01-18,JPM,239.55,239.7,237.65,238.63,42997581
2023-01-19,JPM,247.99,249.34,247.16,248.12,8631532
2023-01-20,JPM,247.87,249.42,247.23,247.81,29143436
2023-01-23,JPM,247.32,250.76,244.42,246.62,6444968
2023-01-24,JPM,248.31,254.2,245.28,248.78,2863429
2023-01-25,JPM,250.3,252.95,249.65,251.34,46651643
2023-01-26,JPM,253.57,254.02,251.5,253.97,21186358
2023-01-27,JPM,257.63,259.69,254.52,258.43,28789568
2023-01-30,JPM,247.64,249.77,246.27,248.92,49924081
2023-01-31,JPM,244.99,248.24,243.84,245.9,44551308
2023-02-01,JPM,244.7,248.6,244.63,247.87,2706471
2023-02-02,JPM,249.66,253.0,245.52,249.78,31933736
2023-02-03,JPM,249.21,249.36,248.23,248.54,40954328
2023-02-06,JPM,246.77,247.52,243.48,246.99,20146698
2023-02-07,JPM,255.2,259.01,253.19,256.78,24688521
2023-02-08,JPM,257.0,258.86,254.96,257.42,23995821
2023-02-09,JPM,255.47,255.77,253.23,255.4,16504046
2023-02-10,JPM,258.9,263.89,258.01,260.56,21086036
2023-02-13,JPM,255.81,260.13,254.33,254.49,4512393
2023-02-14,JPM,261.16,263.89,259.15,262.09,33805124
2023-02-15,JPM,264.77,265.2,262.14,264.76,28331213
2023-02-16,JPM,266.72,267.76,265.47,267.0,7266221
2023-02-17,JPM,262.74,264.28,259.78,261.63,48026913
2023-02-20,JPM,268.93,277.5,266.22,267.36,15218489
2023-02-21,JPM,269.08,274.31,268.54,269.8,32006272
2023-02-22,JPM,267.64,271.22,265.75,269.62,16719293
2023-02-23,JPM,277.72,281.15,273.08,278.22,4480372
2023-02-24,JPM,275.39,277.96,272.36,275.7,23114693
2023-02-27,JPM,285.86,286.09,282.93,285.58,37570093
2023-02-28,JPM,282.45,284.61,280.45,283.6,45474622
2023-03-01,JPM,282.92,285.12,279.32,281.89,15079396
2023-03-02,JPM,282.24,284.07,281.83,282.52,20686099
2023-03-03,JPM,278.37,279.79,276.03,278.5,12516946
2023-03-06,JPM,284.16,286.54,279.7,282.77,35675474
2023-03-07,JPM,294.59,298.85,293.46,293.84,11662770
2023-03-08,JPM,292.8,293.8,291.22,292.86,3525365
2023-03-09,JPM,300.03,304.97,298.1,300.49,27700216
2023-03-10,JPM,310.39,312.38,306.85,309.72,1222392
2023-03-13,JPM,302.79,305.98,297.98,304.28,23714657
2023-03-14,JPM,300.75,305.66,298.85,300.19,46236748
2023-03-15,JPM,303.73,306.2,302.7,304.04,5357303
2023-03-16,JPM,302.9,304.71,299.28,303.7,44347709
2023-03-17,JPM,309.79,313.43,307.12,307.75,41384609
2023-03-20,JPM,312.85,317.35,308.1,313.6,10432382
2023-03-21,JPM,308.86,313.86,307.66,311.45,24633819
2023-03-22,JPM,303.98,304.22,303.11,303.92,8185964
2023-03-23,JPM,302.15,304.25,297.38,303.17,3793529
2023-03-24,JPM,299.87,303.86,295.69,299.93,41326167
2023-03-27,JPM,303.44,303.77,299.56,303.01,1989332
2023-03-28,JPM,302.08,302.69,298.93,300.43,15058708
2023-03-29,JPM,298.21,302.41,296.9,297.7,37237366
2023-03-30,JPM,288.08,291.01,282.49,290.18,20845927
2023-03-31,JPM,289.33,290.37,288.23,288.61,4166626
2023-04-03,JPM,294.25,296.1,292.17,292.9,3507633
2023-04-04,JPM,287.28,293.0,286.43,287.26,14307776
2023-04-05,JPM,295.42,296.44,286.04,294.66,32920009
2023-04-06,JPM,295.07,295.62,291.43,295.18,10190444
2023-04-07,JPM,289.57,291.79,286.47,289.57,16243638
2023-04-10,JPM,289.98,291.64,285.59,289.07,16492609
2023-04-11,JPM,290.21,292.55,288.73,290.68,13206678
2023-04-12,JPM,294.85,295.55,292.21,293.56,1472957
2023-04-13,JPM,288.84,290.42,285.25,288.84,45685309
2023-04-14,JPM,279.3,286.53,271.75,280.23,18091733
2023-04-17,JPM,289.61,290.09,285.72,287.84,35826021
2023-04-18,JPM,288.41,290.64,287.14,289.26,3040721
2023-04-19,JPM,295.95,298.73,288.33,295.0,13990663
2023-04-20,JPM,292.34,296.37,289.36,295.25,15770346
2023-04-21,JPM,292.45,296.25,290.58,294.81,33326776
2023-04-24,JPM,290.69,291.78,289.14,291.31,6125215
2023-04-25,JPM,285.66,286.52,283.68,285.01,40533096
2023-04-26,JPM,284.7,287.4,283.23,286.67,4988469
2023-04-27,JPM,279.85,281.59,275.19,279.57,17972380
2023-04-28,JPM,275.18,275.83,272.33,274.09,38385437
2023-05-01,JPM,277.67,279.34,275.21,279.04,22320291
2023-05-02,JPM,282.47,288.97,280.71,283.42,10969868
2023-05-03,JPM,276.98,278.26,274.46,275.39,16460372
2023-05-04,JPM,264.76,265.43,263.82,265.18,15929068
2023-05-05,JPM,265.22,270.03,264.31,268.58,23695813
2023-05-08,JPM,261.81,264.94,257.18,263.34,24838212
2023-05-09,JPM,264.85,266.46,263.86,265.19,19002034
2023-05-10,JPM,256.56,260.52,252.23,254.07,3670671
2023-05-11,JPM,245.29,245.72,243.2,245.54,9397065
2023-05-12,JPM,243.81,247.83,240.23,245.9,20900524
2023-05-15,JPM,244.51,245.0,241.63,244.82,34035118
2023-05-16,JPM,246.62,250.32,246.11,246.55,47220760
2023-05-17,JPM,235.73,237.88,233.7,236.24,48981756
2023-05-18,JPM,230.15,231.78,227.28,230.98,12603515
2023-05-19,JPM,227.18,227.93,225.53,226.28,14990792
2023-05-22,JPM,229.56,233.61,226.35,229.08,22607392
2023-05-23,JPM,227.11,229.27,224.98,226.03,20553567
2023-05-24,JPM,224.31,228.07,222.72,224.98,5966547
2023-05-25,JPM,230.19,232.89,228.43,230.12,14966872
2023-05-26,JPM,231.93,232.86,229.01,230.63,8564077
2023-05-29,JPM,231.09,236.57,230.8,232.42,26066981
2023-05-30,JPM,233.35,237.56,233.19,236.35,34354256
2023-05-31,JPM,236.66,237.99,235.84,236.06,44628575
2023-06-01,JPM,235.48,238.96,235.47,235.96,37792101
2023-06-02,JPM,238.16,241.76,237.5,237.81,4333621
2023-06-05,JPM,235.64,235.86,233.65,235.71,16931840
2023-06-06,JPM,230.52,233.23,230.09,232.86,29291064
2023-06-07,JPM,232.93,235.39,231.75,233.22,30400318
2023-06-08,JPM,230.76,235.26,228.24,230.36,43818912
2023-06-09,JPM,230.06,231.93,227.24,230.65,10789076
2023-06-12,JPM,229.79,233.58,226.2,230.35,38722908
2023-06-13,JPM,219.96,221.06,218.67,219.86,25520863
2023-06-14,JPM,226.25,228.69,226.05,226.84,26317371
2023-06-15,JPM,219.61,221.7,216.57,218.31,31385555
2023-06-16,JPM,215.51,217.79,212.77,213.11,20279356
2023-06-19,JPM,214.76,215.72,212.63,214.45,42529133
2023-06-20,JPM,217.86,219.94,217.82,218.34,22012493
2023-06-21,JPM,212.12,214.35,210.5,213.63,33797964
2023-06-22,JPM,216.66,217.25,214.11,216.71,7107056
2023-06-23,JPM,210.4,210.66,203.94,208.86,20968153
2023-06-26,JPM,207.44,208.58,205.32,207.45,36498626
2023-06-27,JPM,206.95,208.14,205.29,207.72,10665691
2023-06-28,JPM,205.6,208.79,205.46,207.31,27060131
2023-06-29,JPM,213.17,216.08,212.07,212.28,37852777
2023-06-30,JPM,209.33,211.21,205.51,210.66,30446540
2023-07-03,JPM,207.88,211.28,203.77,206.89,5734820
2023-07-04,JPM,206.07,209.14,204.78,205.05,11605236
2023-07-05,JPM,201.09,203.64,198.86,201.64,30422978
2023-07-06,JPM,193.67,198.39,193.46,194.53,43657681
2023-07-07,JPM,189.67,191.46,187.23,189.99,13810447
2023-07-10,JPM,184.88,186.55,181.63,185.45,43337594
2023-07-11,JPM,179.15,180.9,175.85,180.1,30432422
2023-07-12,JPM,178.32,180.15,173.32,179.37,29153002
2023-07-13,JPM,176.73,177.47,173.91,175.39,38445049
2023-07-14,JPM,175.89,177.75,173.48,175.77,13670095
2023-07-17,JPM,176.55,177.75,174.9,176.04,40948029
2023-07-18,JPM,180.37,183.0,179.71,180.63,41533337
2023-07-19,JPM,182.66,184.59,180.08,181.69,5885199
2023-07-20,JPM,180.79,182.5,180.63,180.77,6312594
2023-07-21,JPM,182.92,184.99,178.97,182.1,21249461
2023-07-24,JPM,178.43,182.3,177.8,180.03,13822488
2023-07-25,JPM,171.31,172.17,170.56,171.41,17463610
2023-07-26,JPM,172.87,173.76,171.88,172.9,14731219
2023-07-27,JPM,173.34,174.52,169.97,173.84,38638971
2023-07-28,JPM,173.04,174.06,171.47,172.24,19682269
2023-07-31,JPM,171.45,171.51,169.69,171.19,9336536
2023-08-01,JPM,175.08,177.14,174.29,174.99,29251252
2023-08-02,JPM,180.64,182.85,178.12,181.21,15513806
2023-08-03,JPM,184.63,184.76,181.09,183.17,9827218
2023-08-04,JPM,179.93,181.34,177.57,179.58,5780418
2023-08-07,JPM,186.79,188.6,184.75,187.24,41174388
2023-08-08,JPM,183.54,185.19,180.78,184.13,33940726
2023-08-09,JPM,184.13,185.74,182.75,183.68,23559985
2023-08-10,JPM,183.09,183.19,180.61,182.37,22537199
2023-08-11,JPM,183.26,186.48,181.23,183.43,49810430
2023-08-14,JPM,180.08,184.62,180.04,180.78,34832691
2023-08-15,JPM,183.92,186.12,182.04,183.63,25880864
2023-08-16,JPM,180.72,183.61,175.82,180.39,17495753
2023-08-17,JPM,187.07,187.2,185.03,185.83,27032090
2023-08-18,JPM,185.43,187.37,183.41,186.55,28797437
2023-08-21,JPM,187.33,189.66,185.84,186.01,37392370
2023-08-22,JPM,187.62,190.5,185.72,188.24,8280316
2023-08-23,JPM,194.01,194.51,191.82,192.96,11393324
2023-08-24,JPM,191.63,192.8,191.59,191.8,42434018
2023-08-25,JPM,194.72,195.08,190.92,194.5,2304563
2023-08-28,JPM,185.94,187.36,184.35,184.65,14456345
2023-08-29,JPM,182.89,186.46,179.59,181.15,47615483
2023-08-30,JPM,183.39,187.75,180.35,182.54,39569512
2023-08-31,JPM,182.93,188.25,182.79,184.21,10183630
2023-09-01,JPM,189.17,189.56,185.35,187.8,34252348
2023-09-04,JPM,184.5,187.52,183.04,184.21,44898323
2023-09-05,JPM,182.21,183.76,180.65,183.14,40735055
2023-09-06,JPM,184.12,185.52,181.37,183.29,28610504
2023-09-07,JPM,185.05,186.6,182.05,183.62,29772277
2023-09-08,JPM,185.4,187.3,184.61,185.43,25765042
2023-09-11,JPM,193.42,194.16,189.51,192.79,18459431
2023-09-12,JPM,189.75,191.94,187.15,191.19,43858314
2023-09-13,JPM,191.86,192.3,189.37,191.51,30501749
2023-09-14,JPM,186.45,187.22,183.58,186.95,11605006
2023-09-15,JPM,188.73,189.73,185.0,189.07,3969823
2023-09-18,JPM,186.91,189.71,184.26,185.47,17362520
2023-09-19,JPM,187.26,187.58,186.15,186.86,29315716
2023-09-20,JPM,188.92,192.26,188.57,190.06,40720207
2023-09-21,JPM,193.93,194.26,193.0,193.67,8652121
2023-09-22,JPM,192.53,195.67,192.33,192.79,45015586
2023-09-25,JPM,188.56,188.58,186.78,188.34,38503631
2023-09-26,JPM,194.95,195.16,192.09,193.18,27968809
2023-09-27,JPM,200.67,202.19,197.18,200.59,18466896
2023-09-28,JPM,196.16,201.76,195.23,197.8,13641490
2023-09-29,JPM,193.65,194.89,190.81,192.22,36463337
2023-10-02,JPM,193.81,195.14,192.05,192.86,14734754
2023-10-03,JPM,189.29,191.28,188.03,188.78,27457260
2023-10-04,JPM,189.67,190.11,188.41,189.68,27562766
2023-10-05,JPM,185.42,185.73,183.83,184.41,17488308
2023-10-06,JPM,175.13,178.0,174.96,175.53,10018374
2023-10-09,JPM,172.4,175.83,169.23,174.28,16190299
2023-10-10,JPM,175.06,177.8,175.04,175.25,43786933
2023-10-11,JPM,173.59,174.43,172.49,173.32,25978843
2023-10-12,JPM,179.74,180.11,175.85,179.6,33649711
2023-10-13,JPM,184.06,186.7,181.6,184.66,2350894
2023-10-16,JPM,184.4,185.13,182.46,183.49,24837271
2023-10-17,JPM,188.91,190.01,188.44,189.28,31048065
2023-10-18,JPM,190.0,192.34,188.45,192.01,39099461
2023-10-19,JPM,189.6,190.68,189.06,190.58,45814884
2023-10-20,JPM,188.96,192.69,188.42,190.29,17175170
2023-10-23,JPM,189.89,191.69,188.73,189.39,33823472
2023-10-24,JPM,185.25,186.11,184.44,185.96,39103159
2023-10-25,JPM,188.2,190.64,186.92,187.53,6422564
2023-10-26,JPM,184.97,187.65,182.64,185.33,46631062
2023-10-27,JPM,179.99,181.25,179.47,181.1,12938342
2023-10-30,JPM,185.13,185.82,181.63,184.44,8732267
2023-10-31,JPM,189.95,190.14,187.94,189.57,13038094
2023-11-01,JPM,190.24,194.32,189.47,190.52,8802779
2023-11-02,JPM,190.26,191.72,188.95,189.09,11174863
2023-11-03,JPM,191.01,194.57,189.69,190.07,4314905
2023-11-06,JPM,187.46,190.6,186.83,188.68,19595122
2023-11-07,JPM,190.51,192.53,188.15,191.76,23224562
2023-11-08,JPM,189.04,193.21,186.44,188.09,14781943
2023-11-09,JPM,192.01,194.09,188.49,191.38,9750978
2023-11-10,JPM,189.73,193.27,186.98,188.88,40651454
2023-11-13,JPM,193.11,194.46,190.96,191.37,7543558
2023-11-14,JPM,193.42,196.96,191.37,192.81,8156163
2023-11-15,JPM,198.21,200.01,195.65,198.5,49632483
2023-11-16,JPM,198.65,198.97,195.56,198.29,42384253
